name,iso3c,year,pop,births,tfr,sex_ratio,deaths,e0,imr,net
Afghanistan,AFG,1950,7776.176,383.985,7.248,104.9,290.97,28.156,281.608,6.161
Afghanistan,AFG,1951,7879.339,391.002,7.26,104.9,288.753,28.584,277.376,4.903
Afghanistan,AFG,1952,7987.783,397.663,7.26,104.9,288.064,29.014,273.072,0.145
Afghanistan,AFG,1953,8096.698,404.666,7.266,104.9,287.712,29.452,268.729,-8.867
Afghanistan,AFG,1954,8207.95,410.428,7.254,104.9,289.189,29.698,264.727,-6.837
Afghanistan,AFG,1955,8326.979,417.65,7.262,104.9,286.725,30.366,259.789,-7.263
Afghanistan,AFG,1956,8454.301,425.071,7.269,104.9,286.659,30.83,255.383,-7.419
Afghanistan,AFG,1957,8588.335,432.044,7.264,104.9,286.115,31.345,250.901,-8.858
Afghanistan,AFG,1958,8723.401,439.867,7.269,104.9,285.913,31.84,246.58,-20.889
Afghanistan,AFG,1959,8869.27,447.51,7.276,104.9,285.503,32.337,242.333,-3.333
Afghanistan,AFG,1960,9035.043,456.418,7.282,104.9,286.157,32.799,238.298,2.606
Afghanistan,AFG,1961,9214.083,465.92,7.284,104.9,286.822,33.291,234.314,6.109
Afghanistan,AFG,1962,9404.406,476.486,7.292,104.9,288.059,33.757,230.406,7.016
Afghanistan,AFG,1963,9604.487,487.782,7.302,104.9,289.744,34.201,226.706,6.681
Afghanistan,AFG,1964,9814.318,499.081,7.304,104.9,291.214,34.673,222.883,7.079
Afghanistan,AFG,1965,10036.008,510.721,7.305,104.9,292.983,35.124,219.224,10.695
Afghanistan,AFG,1966,10266.395,523.769,7.32,104.9,294.989,35.583,215.625,3.563
Afghanistan,AFG,1967,10505.959,536.916,7.339,104.9,296.952,36.042,212.018,6.824
Afghanistan,AFG,1968,10756.922,550.849,7.363,104.9,299.048,36.51,208.36,3.333
Afghanistan,AFG,1969,11017.409,564.969,7.389,104.9,301.151,36.979,204.773,2.029
Afghanistan,AFG,1970,11290.128,578.135,7.4,104.9,302.999,37.46,201.173,4.458
Afghanistan,AFG,1971,11567.667,593.459,7.432,104.9,305.185,37.932,197.623,-12.801
Afghanistan,AFG,1972,11853.696,607.433,7.453,105,306.801,38.423,194.114,-4.05
Afghanistan,AFG,1973,12157.999,623.433,7.487,105,308.373,38.951,190.411,-3.03
Afghanistan,AFG,1974,12469.127,640.572,7.526,105,310.343,39.469,186.769,-20.009
Afghanistan,AFG,1975,12773.954,655.576,7.542,105,311.723,39.994,182.957,-44.418
Afghanistan,AFG,1976,13059.851,670.354,7.561,105,312.568,40.518,179.17,-85.43
Afghanistan,AFG,1977,13340.756,684.795,7.591,105,312.223,41.082,175.212,-83.115
Afghanistan,AFG,1978,13611.441,698.108,7.599,105,329.008,40.086,173.836,-117.186
Afghanistan,AFG,1979,13655.567,710.483,7.612,105,348.736,38.844,173.141,-525.413
Afghanistan,AFG,1980,13169.311,703.929,7.643,105,338.529,39.258,169.379,-1174.239
Afghanistan,AFG,1981,11937.581,658.773,7.617,105,315.309,39.406,166.083,-1998.086
Afghanistan,AFG,1982,10991.378,571.255,7.6,105.1,308.042,36.058,169.985,-500.998
Afghanistan,AFG,1983,10917.982,558.71,7.57,105.1,294.924,36.517,166.01,-172.797
Afghanistan,AFG,1984,11190.221,563.44,7.554,105.1,358.182,31.473,175.734,248.224
Afghanistan,AFG,1985,11426.852,590.687,7.55,105.2,362.217,32.132,171.248,-208.685
Afghanistan,AFG,1986,11420.074,596.068,7.553,105.3,286,38.4,153.45,-343.397
Afghanistan,AFG,1987,11387.818,594.693,7.548,105.3,280.339,38.831,149.708,-345.535
Afghanistan,AFG,1988,11523.298,595.844,7.551,105.4,237.447,43.238,138.433,-56.263
Afghanistan,AFG,1989,11874.088,613.672,7.559,105.4,232.519,44.496,133.362,18.296
Afghanistan,AFG,1990,12045.66,637.076,7.576,105.5,234.642,45.118,129.588,-458.737
Afghanistan,AFG,1991,12238.879,639.838,7.631,105.6,229.887,45.521,126.544,32.782
Afghanistan,AFG,1992,13278.974,668.128,7.703,105.6,228.005,46.569,121.089,1197.329
Afghanistan,AFG,1993,14943.172,759.621,7.761,105.6,218.362,51.021,112.799,1149.684
Afghanistan,AFG,1994,16250.794,851.696,7.767,105.7,242.606,50.969,108.938,315.206
Afghanistan,AFG,1995,17065.836,899.076,7.767,105.8,245.793,52.103,106.061,52.505
Afghanistan,AFG,1996,17763.266,932.409,7.757,106,247.402,52.83,102.994,4.072
Afghanistan,AFG,1997,18452.091,961.674,7.732,106.2,251.891,53.212,100.756,-21.215
Afghanistan,AFG,1998,19159.996,985.909,7.693,106.4,266.057,52.487,98.918,7.38
Afghanistan,AFG,1999,19887.785,1013.252,7.641,106.5,252.507,54.532,94.9,-32.4
Afghanistan,AFG,2000,20130.327,1036.525,7.566,106.5,253.807,55.005,92.106,-1025.973
Afghanistan,AFG,2001,20284.307,1006.562,7.453,106.5,242.471,55.511,89.492,-212.872
Afghanistan,AFG,2002,21378.117,1015.202,7.32,106.5,239.157,56.225,86.845,860.349
Afghanistan,AFG,2003,22733.049,1069.727,7.174,106.5,243.57,57.171,83.412,247.317
Afghanistan,AFG,2004,23560.654,1095.372,7.018,106.4,244.433,57.81,80.574,-269.194
Afghanistan,AFG,2005,24404.567,1097.038,6.858,106.3,241.933,58.247,78.012,250.971
Afghanistan,AFG,2006,25424.094,1120.88,6.686,106.3,245.583,58.553,75.332,57.673
Afghanistan,AFG,2007,25909.852,1135.656,6.508,106.3,245.81,58.956,72.364,-851.298
Afghanistan,AFG,2008,26482.622,1126.525,6.392,106.3,235.284,59.708,69.647,215.753
Afghanistan,AFG,2009,27466.101,1158.017,6.295,106.2,237.448,60.248,67.635,-60.602
Afghanistan,AFG,2010,28284.089,1181.113,6.195,106.1,237.639,60.702,65.419,-167.46
Afghanistan,AFG,2011,29347.708,1202.456,6.094,105.9,235.726,61.25,62.952,384.486
Afghanistan,AFG,2012,30560.034,1243.843,5.985,105.8,239.04,61.735,60.78,68.628
Afghanistan,AFG,2013,31622.704,1274.03,5.879,105.7,240.24,62.188,58.788,18.119
Afghanistan,AFG,2014,32792.523,1300.107,5.77,105.6,246.291,62.26,57.475,233.913
Afghanistan,AFG,2015,33831.764,1331.758,5.652,105.6,254.691,62.27,56.128,-286.314
Afghanistan,AFG,2016,34700.612,1344.01,5.542,105.5,254.011,62.646,54.487,-143.049
Afghanistan,AFG,2017,35688.935,1362.27,5.433,105.4,261.082,62.406,51.546,-71.491
Afghanistan,AFG,2018,36743.039,1382.424,5.327,105.3,267.162,62.443,50.062,-36.753
Afghanistan,AFG,2019,37856.121,1405.919,5.238,105.3,267.424,62.941,48.981,9.159
Afghanistan,AFG,2020,39068.979,1429.983,5.145,105.2,295.554,61.454,48.009,143.634
Afghanistan,AFG,2021,40000.412,1453.685,5.039,105.2,320.099,60.417,46.924,-548.784
Afghanistan,AFG,2022,40578.842,1462.654,4.932,105.2,243.193,65.617,45.192,-647.402
Afghanistan,AFG,2023,41454.761,1469.029,4.84,105.1,240.296,66.035,43.951,-48.958
Bangladesh,BGD,1950,41206.856,1910.563,6.374,104.8,1137.412,37.411,201.152,8.31
Bangladesh,BGD,1951,42022.304,1963.247,6.394,104.8,1127.457,38.136,197.565,13.639
Bangladesh,BGD,1952,42893.011,2014.888,6.406,104.8,1120,38.844,193.988,-2.897
Bangladesh,BGD,1953,43791.391,2067.396,6.421,104.8,1117.125,39.445,190.593,-45.502
Bangladesh,BGD,1954,44741.296,2129.606,6.472,104.7,1104.041,40.372,186.664,-30.537
Bangladesh,BGD,1955,45767.684,2189.408,6.505,104.7,1101.026,41.066,183.164,-30.64
Bangladesh,BGD,1956,46854.417,2250.651,6.537,104.7,1104.399,41.603,179.972,-30.532
Bangladesh,BGD,1957,48004.669,2316.244,6.576,104.7,1092.923,42.575,176.152,-38.537
Bangladesh,BGD,1958,49184.054,2381.133,6.608,104.7,1098.858,43.083,173.162,-108.295
Bangladesh,BGD,1959,50441.762,2455.238,6.678,104.7,1100.557,43.716,170.055,-13.242
Bangladesh,BGD,1960,51828.66,2539.537,6.742,104.7,1120.765,43.98,168.789,13.58
Bangladesh,BGD,1961,53310.348,2619.175,6.78,104.7,1114.675,44.887,164.567,26.503
Bangladesh,BGD,1962,54881.146,2694.801,6.806,104.7,1110.734,45.765,161.326,26.533
Bangladesh,BGD,1963,56504.402,2754.01,6.798,104.8,1141.302,45.722,160.193,23.215
Bangladesh,BGD,1964,58178.374,2813.709,6.785,104.8,1127.11,46.752,156.961,25.426
Bangladesh,BGD,1965,59902.519,2873.709,6.771,104.8,1185.053,46.046,157.597,47.61
Bangladesh,BGD,1966,61669.806,2940.984,6.766,104.8,1146.44,47.644,153.649,3.758
Bangladesh,BGD,1967,63510.929,3020.54,6.79,104.9,1159.753,48.066,152.38,23.164
Bangladesh,BGD,1968,65408.276,3096.247,6.791,104.9,1177.531,48.4,151.493,-7.97
Bangladesh,BGD,1969,67294.133,3184.509,6.806,104.9,1198.539,48.686,150.841,-125.01
Bangladesh,BGD,1970,69058.894,3271.921,6.839,104.9,1529.639,42.667,163.613,-73.719
Bangladesh,BGD,1971,70276.758,3345.133,6.831,104.9,2802.343,26.522,195.722,224.369
Bangladesh,BGD,1972,71641.519,3454.35,6.816,105,1223.166,49.647,149.202,-269.033
Bangladesh,BGD,1973,73722.294,3528.818,6.8,105,1252.301,49.914,148.691,-77.324
Bangladesh,BGD,1974,75839.348,3623.086,6.778,105,1310.63,49.589,150.795,-277.545
Bangladesh,BGD,1975,77854.351,3675.988,6.728,105,1290.674,50.627,146.747,-390.212
Bangladesh,BGD,1976,79855.318,3739.734,6.66,105,1307.923,50.951,145.531,-424.97
Bangladesh,BGD,1977,81867.264,3799.386,6.583,105.1,1323.85,51.265,144.03,-458.491
Bangladesh,BGD,1978,83889.655,3851.271,6.509,105.2,1336.819,51.596,142.232,-486.721
Bangladesh,BGD,1979,85935.072,3918.405,6.421,105.2,1347.954,51.959,140.097,-507.354
Bangladesh,BGD,1980,88016.432,3975.289,6.326,105.2,1359.754,52.278,137.806,-515.918
Bangladesh,BGD,1981,90303.105,4025.799,6.237,104.8,1367.18,52.638,135.156,-184.884
Bangladesh,BGD,1982,92814.507,4079.896,6.118,104.5,1374.092,53.012,132.328,-156.729
Bangladesh,BGD,1983,95335.155,4065.452,5.906,104.6,1371.317,53.441,129.301,-201.909
Bangladesh,BGD,1984,97814.966,4082.289,5.732,104.5,1369.199,53.826,126.206,-245.693
Bangladesh,BGD,1985,100253.825,4078.821,5.539,104.6,1380.638,53.937,123.336,-287.872
Bangladesh,BGD,1986,102635.572,4041.796,5.302,105,1356.616,54.592,119.389,-331.992
Bangladesh,BGD,1987,104959.291,4013.41,5.075,105.3,1351.683,54.899,115.995,-367.475
Bangladesh,BGD,1988,107216.008,3960.972,4.849,105.3,1346.386,55.174,112.382,-395.408
Bangladesh,BGD,1989,109433.799,3963.797,4.695,105.1,1340.472,55.514,108.424,-406.91
Bangladesh,BGD,1990,111633.717,3922.874,4.506,105,1335.34,55.822,104.58,-404.105
Bangladesh,BGD,1991,113787.109,3827.174,4.261,104.9,1472.973,53.781,105.101,-230.852
Bangladesh,BGD,1992,115952.192,3757.349,4.027,104.6,1303.635,56.592,96.713,-246.914
Bangladesh,BGD,1993,118132.36,3709.996,3.832,104.5,1284.783,57.073,92.786,-271.677
Bangladesh,BGD,1994,120343.179,3740.761,3.737,104.2,1265.704,57.64,88.822,-206.958
Bangladesh,BGD,1995,122600.37,3721.582,3.588,103.9,1243.996,58.244,84.962,-231.304
Bangladesh,BGD,1996,124862.179,3749.747,3.505,103.6,1218.168,58.94,81.02,-254.239
Bangladesh,BGD,1997,127198.069,3863.856,3.502,103.7,1195.973,59.671,77.177,-273.442
Bangladesh,BGD,1998,129622.332,3912.452,3.427,103.9,1171.394,60.429,73.466,-286.966
Bangladesh,BGD,1999,132108.065,3945.412,3.357,104,1141.782,61.244,69.751,-286.256
Bangladesh,BGD,2000,134544.304,3980.972,3.279,104,1113.444,62.049,66.249,-512.422
Bangladesh,BGD,2001,136805.81,3991.13,3.203,104.1,1085.484,62.836,62.902,-737.74
Bangladesh,BGD,2002,138933.658,3963.262,3.126,104.1,1055.571,63.591,59.71,-819.909
Bangladesh,BGD,2003,140970.351,3911.233,3.029,103.9,1029.297,64.288,56.702,-896.335
Bangladesh,BGD,2004,142902.856,3857.568,2.94,103.8,1007.93,64.912,53.897,-970.264
Bangladesh,BGD,2005,144715.786,3770.632,2.846,103.7,987.575,65.509,51.171,-1036.635
Bangladesh,BGD,2006,146405.973,3697.001,2.755,103.8,971.275,66.048,48.661,-1091.865
Bangladesh,BGD,2007,147989.278,3629.568,2.666,103.8,963.372,66.458,46.499,-1133.553
Bangladesh,BGD,2008,149474.264,3540.223,2.577,103.7,944.574,67.047,44.056,-1158.42
Bangladesh,BGD,2009,150873.714,3444.271,2.484,103.6,932.497,67.527,41.941,-1150.194
Bangladesh,BGD,2010,152201.981,3329.284,2.38,103.6,920.703,68.009,39.928,-1113.727
Bangladesh,BGD,2011,153591.076,3242.917,2.309,103.7,910.733,68.499,38.024,-848.91
Bangladesh,BGD,2012,155070.101,3211.309,2.263,104.2,906.652,68.989,36.26,-829.875
Bangladesh,BGD,2013,156532.141,3216.675,2.247,104.5,904.445,69.487,34.594,-862.944
Bangladesh,BGD,2014,157964.929,3206.405,2.228,104.8,900.892,70.016,33.027,-889.222
Bangladesh,BGD,2015,159383.179,3228.108,2.227,104.9,898.668,70.543,31.564,-909.223
Bangladesh,BGD,2016,160811.932,3252.648,2.227,105,896.593,71.075,30.193,-918.77
Bangladesh,BGD,2017,162186.147,3242.306,2.205,105.1,893.986,71.606,28.903,-1037.176
Bangladesh,BGD,2018,163523.103,3281.709,2.193,105.1,889.864,72.122,27.689,-1029.069
Bangladesh,BGD,2019,164913.055,3319.802,2.18,105.1,885.871,72.625,26.581,-1016.796
Bangladesh,BGD,2020,166298.024,3374.09,2.175,105,1018.769,71.421,25.555,-1002.522
Bangladesh,BGD,2021,167658.854,3422.642,2.173,105,1059.07,71.103,24.578,-994.722
Bangladesh,BGD,2022,169384.897,3486.416,2.179,105,853.189,74.265,23.681,-549.99
Bangladesh,BGD,2023,171466.99,3489.953,2.163,104.9,859.075,74.672,22.8,-549.918
Bhutan,BTN,1950,169.982,8.355,6.848,104.8,4.819,35.308,218.137,0.976
Bhutan,BTN,1951,174.6,8.571,6.823,104.9,4.918,35.332,217.911,1.074
Bhutan,BTN,1952,179.38,8.803,6.802,104.9,5.038,35.354,217.732,1.074
Bhutan,BTN,1953,184.333,9.045,6.788,104.9,5.164,35.387,217.462,1.18
Bhutan,BTN,1954,189.453,9.299,6.775,104.9,5.296,35.438,217.049,1.18
Bhutan,BTN,1955,194.748,9.554,6.762,104.9,5.426,35.513,216.446,1.286
Bhutan,BTN,1956,200.236,9.821,6.752,104.9,5.557,35.616,215.626,1.286
Bhutan,BTN,1957,205.901,10.084,6.738,104.9,5.684,35.749,214.568,1.384
Bhutan,BTN,1958,211.757,10.351,6.721,104.9,5.807,35.915,213.256,1.384
Bhutan,BTN,1959,217.815,10.627,6.708,104.9,5.924,36.122,211.62,1.481
Bhutan,BTN,1960,224.084,10.927,6.704,104.9,6.039,36.367,209.691,1.481
Bhutan,BTN,1961,230.602,11.23,6.698,104.9,6.148,36.654,207.46,1.586
Bhutan,BTN,1962,237.636,11.549,6.692,104.9,6.251,36.992,204.885,2.096
Bhutan,BTN,1963,245.156,11.914,6.687,104.9,6.363,37.37,202.023,2.096
Bhutan,BTN,1964,252.987,12.285,6.682,104.9,6.466,37.796,198.836,2.196
Bhutan,BTN,1965,261.2,12.675,6.679,104.9,6.565,38.263,195.382,2.307
Bhutan,BTN,1966,269.82,13.071,6.674,104.9,6.653,38.789,191.611,2.407
Bhutan,BTN,1967,278.852,13.475,6.669,104.9,6.732,39.359,187.534,2.493
Bhutan,BTN,1968,288.311,13.888,6.664,104.8,6.803,39.96,183.146,2.593
Bhutan,BTN,1969,298.214,14.308,6.658,104.9,6.873,40.566,178.782,2.7
Bhutan,BTN,1970,308.528,14.73,6.65,104.9,6.94,41.185,174.392,2.7
Bhutan,BTN,1971,319.211,15.16,6.643,104.9,6.998,41.83,169.97,2.7
Bhutan,BTN,1972,330.264,15.602,6.639,104.9,7.052,42.487,165.62,2.7
Bhutan,BTN,1973,341.705,16.046,6.633,104.9,7.106,43.136,161.386,2.7
Bhutan,BTN,1974,353.538,16.476,6.618,104.9,7.152,43.8,157.116,2.7
Bhutan,BTN,1975,365.791,16.961,6.62,104.9,7.186,44.513,152.67,2.7
Bhutan,BTN,1976,378.49,17.445,6.616,104.9,7.218,45.23,148.302,2.7
Bhutan,BTN,1977,391.639,17.926,6.605,104.8,7.246,45.95,143.988,2.7
Bhutan,BTN,1978,405.243,18.396,6.584,104.8,7.264,46.691,139.686,2.7
Bhutan,BTN,1979,419.2,18.854,6.553,104.9,7.271,47.446,135.275,2.493
Bhutan,BTN,1980,433.404,19.285,6.511,104.9,7.269,48.198,130.937,2.307
Bhutan,BTN,1981,447.836,19.695,6.46,104.9,7.251,48.975,126.537,2.096
Bhutan,BTN,1982,462.485,20.086,6.402,104.8,7.215,49.776,122.174,1.897
Bhutan,BTN,1983,477.46,20.461,6.336,104.8,7.177,50.553,117.986,1.897
Bhutan,BTN,1984,492.784,20.829,6.262,104.8,7.141,51.313,113.922,1.779
Bhutan,BTN,1985,508.392,21.171,6.176,104.8,7.109,52.033,109.713,1.694
Bhutan,BTN,1986,524.324,21.572,6.103,104.8,7.056,52.826,105.58,1.586
Bhutan,BTN,1987,540.557,21.881,5.999,104.8,6.995,53.62,101.653,1.481
Bhutan,BTN,1988,556.986,22.145,5.88,104.8,6.933,54.385,97.593,1.286
Bhutan,BTN,1989,573.586,22.39,5.757,104.8,6.874,55.12,93.737,1.18
Bhutan,BTN,1990,589.287,22.522,5.604,104.8,6.817,55.811,90.164,-1
Bhutan,BTN,1991,599.784,22.547,5.451,104.8,6.747,56.451,86.708,-9.522
Bhutan,BTN,1992,577.774,22.131,5.267,104.9,6.537,57.208,83.136,-65.9
Bhutan,BTN,1993,554.673,19.674,5.072,104.8,5.759,57.906,79.823,-9.8
Bhutan,BTN,1994,554.497,19.17,4.866,104.8,5.634,58.395,77.236,-17.997
Bhutan,BTN,1995,547.989,18.249,4.624,104.8,5.311,59.277,73.375,-21.501
Bhutan,BTN,1996,548.784,17.165,4.369,104.9,5.012,59.982,70.164,-1.998
Bhutan,BTN,1997,558.697,16.568,4.088,104.9,4.901,60.639,67.153,-1.994
Bhutan,BTN,1998,569.435,16.109,3.853,104.9,4.79,61.322,64.155,0.486
Bhutan,BTN,1999,582.579,15.632,3.607,104.9,4.692,62.032,60.986,3.542
Bhutan,BTN,2000,596.863,15.029,3.378,104.9,4.887,61.842,61.486,3.94
Bhutan,BTN,2001,610.794,14.577,3.188,104.9,4.673,63.323,55.304,3.874
Bhutan,BTN,2002,624.409,14.147,3.012,104.8,4.683,63.984,52.472,3.996
Bhutan,BTN,2003,637.663,13.841,2.865,104.9,4.71,64.662,49.603,3.921
Bhutan,BTN,2004,650.544,13.831,2.781,104.8,4.775,65.29,46.967,3.642
Bhutan,BTN,2005,661.865,13.975,2.726,104.8,4.873,65.875,44.534,0.848
Bhutan,BTN,2006,670.799,14.067,2.66,104.8,4.87,66.499,41.966,-1.283
Bhutan,BTN,2007,678.641,14.112,2.589,104.8,4.79,67.152,39.289,-1.553
Bhutan,BTN,2008,686.351,13.928,2.481,104.8,4.729,67.733,36.945,-1.538
Bhutan,BTN,2009,693.988,13.631,2.364,104.8,4.717,68.156,35.026,-1.305
Bhutan,BTN,2010,701.632,13.262,2.252,104.8,4.663,68.765,32.916,-0.922
Bhutan,BTN,2011,709.377,12.928,2.155,104.8,4.646,69.28,30.994,-0.464
Bhutan,BTN,2012,717.279,12.616,2.068,104.9,4.649,69.759,29.273,0.02
Bhutan,BTN,2013,725.273,12.376,2,104.8,4.687,70.161,27.844,0.309
Bhutan,BTN,2014,733.139,12.04,1.923,104.9,4.75,70.504,26.648,0.452
Bhutan,BTN,2015,740.618,11.595,1.835,104.9,4.834,70.797,25.639,0.45
Bhutan,BTN,2016,747.866,11.076,1.738,104.9,4.912,71.119,24.633,1.116
Bhutan,BTN,2017,754.335,10.379,1.621,104.9,5.011,71.413,23.746,0.287
Bhutan,BTN,2018,759.759,9.832,1.517,104.9,4.923,71.711,22.858,0.287
Bhutan,BTN,2019,764.824,9.5,1.448,104.8,4.856,72.005,22.014,0.287
Bhutan,BTN,2020,770.006,9.973,1.502,104.8,4.832,72.253,21.257,0.287
Bhutan,BTN,2021,775.442,9.997,1.488,104.8,4.834,72.448,20.722,0.287
Bhutan,BTN,2022,780.914,10.001,1.478,104.8,4.797,72.754,19.935,0.291
Bhutan,BTN,2023,786.385,9.958,1.462,104.8,4.805,72.975,19.34,0.291
India,IND,1950,346278.821,15287.998,5.732,105.1,7852.218,41.181,176.371,-62.674
India,IND,1951,353870.057,15663.44,5.772,105.1,7973.004,41.595,173.727,118.934
India,IND,1952,361874.903,16082.888,5.821,105.1,8048.99,42.087,170.944,166.424
India,IND,1953,370104.573,16501.176,5.865,105.2,8169.725,42.386,168.523,-72.441
India,IND,1954,378687.138,16903.335,5.906,105.2,8122.085,43.248,165.317,124.871
India,IND,1955,387700.887,17219.755,5.911,105.1,8168.772,43.74,162.86,70.393
India,IND,1956,396988.903,17526.403,5.913,105.2,8232.472,44.133,160.695,160.728
India,IND,1957,406253.888,17825.651,5.913,105.1,8323.749,44.414,158.853,-426.584
India,IND,1958,415777.442,18053.425,5.903,105.1,8374.386,44.778,157.004,292.749
India,IND,1959,425780.669,18321.021,5.892,105.2,8395.634,45.26,155.089,109.277
India,IND,1960,435990.338,18705.011,5.921,105.2,8467.287,45.61,153.445,146.955
India,IND,1961,446564.729,19054.933,5.937,105.2,8586.012,45.824,152.117,295.177
India,IND,1962,457283.09,19422.986,5.953,105.2,8679.852,46.133,150.636,-70.514
India,IND,1963,468138.575,19783.962,5.969,105.2,8767.243,46.458,149.214,21.64
India,IND,1964,479229.598,20156.989,5.979,105.2,8871.38,46.742,147.889,-141.916
India,IND,1965,490140.146,20414.205,5.941,105.2,9488.511,45.558,153.335,-248.299
India,IND,1966,500740.247,20632.991,5.881,105.3,9543.208,45.884,151.886,-566.982
India,IND,1967,511606.372,20889.458,5.825,105.3,9609.694,46.184,150.48,-70.314
India,IND,1968,522716.889,21162.298,5.76,105.3,9155.304,47.925,142.65,-995.416
India,IND,1969,533880.544,21386.207,5.684,105.4,9218.629,48.26,141.151,-851.844
India,IND,1970,545864.268,21705.42,5.624,105.5,9287.486,48.585,139.682,233.782
India,IND,1971,558096.387,22169.873,5.565,105.5,9382.777,48.902,138.159,-974.574
India,IND,1972,570482.142,22509.83,5.482,105.6,9468.018,49.213,136.908,-82.816
India,IND,1973,583465.598,22929.811,5.402,105.6,9517.149,49.642,134.988,-404.743
India,IND,1974,597041.391,23284.797,5.325,105.8,9488.999,50.259,132.291,347.869
India,IND,1975,611309.535,23451.07,5.195,105.9,9492.655,50.761,130.017,434.205
India,IND,1976,625861.883,23935.743,5.13,106.2,9499.653,51.302,127.557,275.984
India,IND,1977,640801.103,24070.485,5.007,106.2,9494.743,51.822,125.032,590.626
India,IND,1978,655728.229,24359.834,4.888,106.3,9461.506,52.42,122.298,-210.444
India,IND,1979,671155.747,24833.593,4.808,106.5,9440.533,53.014,119.453,774.094
India,IND,1980,687354.025,25471.068,4.775,106.7,9452.574,53.593,116.657,210.914
India,IND,1981,703696.25,25868.44,4.698,106.9,9446.656,54.173,113.834,33.243
India,IND,1982,720313.473,26221.359,4.62,106.8,9431.252,54.735,111.087,-10.687
India,IND,1983,737372.681,26637.447,4.565,106.8,9418.132,55.283,108.41,119.694
India,IND,1984,754875.449,27113.113,4.516,106.9,9414.278,55.813,105.814,-32.313
India,IND,1985,772647.793,27366.95,4.432,106.8,9398.794,56.324,103.307,-89.991
India,IND,1986,790689.978,27848.424,4.399,106.8,9392.671,56.819,100.846,-249.545
India,IND,1987,808931.27,27860.879,4.311,106.9,9365.36,57.291,98.473,-219.15
